Quarter,Sector,Year,Hydroelectric Power,Geothermal Energy,Solar Energy,Wind Energy,Wood Energy,Waste Energy,"Fuel Ethanol, Excluding Denaturant",Biomass Losses and Co-products,Total Renewable Energy,Renewable Diesel Fuel,Other Biofuels,Conventional Hydroelectric Power,Biodiesel
4,Residential,1973,0.0,0.0,0.0,0.0,89.25200000000001,0.0,0.0,0.0,89.25200000000001,0.0,0.0,0.0,0.0
4,Residential,1974,0.0,0.0,0.0,0.0,93.501,0.0,0.0,0.0,93.501,0.0,0.0,0.0,0.0
4,Residential,1975,0.0,0.0,0.0,0.0,107.227,0.0,0.0,0.0,107.227,0.0,0.0,0.0,0.0
4,Residential,1976,0.0,0.0,0.0,0.0,121.066,0.0,0.0,0.0,121.066,0.0,0.0,0.0,0.0
4,Residential,1977,0.0,0.0,0.0,0.0,136.558,0.0,0.0,0.0,136.558,0.0,0.0,0.0,0.0
4,Residential,1978,0.0,0.0,0.0,0.0,156.74099999999999,0.0,0.0,0.0,156.74099999999999,0.0,0.0,0.0,0.0
4,Residential,1979,0.0,0.0,0.0,0.0,183.51600000000002,0.0,0.0,0.0,183.51600000000002,0.0,0.0,0.0,0.0
4,Residential,1980,0.0,0.0,0.0,0.0,213.662,0.0,0.0,0.0,213.662,0.0,0.0,0.0,0.0
4,Residential,1981,0.0,0.0,0.0,0.0,219.287,0.0,0.0,0.0,219.287,0.0,0.0,0.0,0.0
4,Residential,1982,0.0,0.0,0.0,0.0,244.494,0.0,0.0,0.0,244.494,0.0,0.0,0.0,0.0
4,Residential,1983,0.0,0.0,0.0,0.0,244.494,0.0,0.0,0.0,244.494,0.0,0.0,0.0,0.0
4,Residential,1984,0.0,0.0,0.0,0.0,246.338,0.0,0.0,0.0,246.338,0.0,0.0,0.0,0.0
4,Residential,1985,0.0,0.0,0.0,0.0,254.57600000000002,0.0,0.0,0.0,254.57600000000002,0.0,0.0,0.0,0.0
4,Residential,1986,0.0,0.0,0.0,0.0,231.89,0.0,0.0,0.0,231.89,0.0,0.0,0.0,0.0
4,Residential,1987,0.0,0.0,0.0,0.0,214.24699999999999,0.0,0.0,0.0,214.24699999999999,0.0,0.0,0.0,0.0
4,Residential,1988,0.0,0.0,0.0,0.0,228.744,0.0,0.0,0.0,228.744,0.0,0.0,0.0,0.0
4,Residential,1989,0.0,1.261,11.435,0.0,231.89,0.0,0.0,0.0,244.587,0.0,0.0,0.0,0.0
4,Residential,1990,0.0,1.3860000000000001,12.113,0.0,146.191,0.0,0.0,0.0,159.693,0.0,0.0,0.0,0.0
4,Residential,1991,0.0,1.487,12.493,0.0,153.753,0.0,0.0,0.0,167.73399999999998,0.0,0.0,0.0,0.0
4,Residential,1992,0.0,1.609,12.940999999999999,0.0,160.875,0.0,0.0,0.0,175.424,0.0,0.0,0.0,0.0
4,Residential,1993,0.0,1.7149999999999999,13.304,0.0,138.62900000000002,0.0,0.0,0.0,153.649,0.0,0.0,0.0,0.0
4,Residential,1994,0.0,1.564,13.668,0.0,131.068,0.0,0.0,0.0,146.299,0.0,0.0,0.0,0.0
4,Residential,1995,0.0,1.6640000000000001,13.875,0.0,131.068,0.0,0.0,0.0,146.607,0.0,0.0,0.0,0.0
4,Residential,1996,0.0,1.7599999999999998,13.998000000000001,0.0,135.738,0.0,0.0,0.0,151.495,0.0,0.0,0.0,0.0
4,Residential,1997,0.0,1.8900000000000001,13.808,0.0,108.384,0.0,0.0,0.0,124.08099999999999,0.0,0.0,0.0,0.0
4,Residential,1998,0.0,1.941,13.649999999999999,0.0,95.781,0.0,0.0,0.0,111.372,0.0,0.0,0.0,0.0
4,Residential,1999,0.0,2.143,13.328999999999999,0.0,98.30099999999999,0.0,0.0,0.0,113.773,0.0,0.0,0.0,0.0
4,Residential,2000,0.0,2.161,12.734,0.0,105.574,0.0,0.0,0.0,120.471,0.0,0.0,0.0,0.0
4,Residential,2001,0.0,2.383,12.16,0.0,93.261,0.0,0.0,0.0,107.80099999999999,0.0,0.0,0.0,0.0
4,Residential,2002,0.0,2.573,11.732,0.0,95.781,0.0,0.0,0.0,110.083,0.0,0.0,0.0,0.0
4,Residential,2003,0.0,3.2760000000000002,11.389,0.0,100.82300000000001,0.0,0.0,0.0,115.488,0.0,0.0,0.0,0.0
4,Residential,2004,0.0,3.5199999999999996,11.217,0.0,103.06099999999999,0.0,0.0,0.0,117.79599999999999,0.0,0.0,0.0,0.0
4,Residential,2005,0.0,4.007,10.944,0.0,108.384,0.0,0.0,0.0,123.336,0.0,0.0,0.0,0.0
4,Residential,2006,0.0,4.612,11.384,0.0,95.781,0.0,0.0,0.0,111.77799999999999,0.0,0.0,0.0,0.0
4,Residential,2007,0.0,5.5440000000000005,11.846,0.0,105.863,0.0,0.0,0.0,123.255,0.0,0.0,0.0,0.0
4,Residential,2008,0.0,6.636000000000001,12.382,0.0,118.143,0.0,0.0,0.0,137.161,0.0,0.0,0.0,0.0
4,Residential,2009,0.0,8.268,12.503,0.0,127.035,0.0,0.0,0.0,147.806,0.0,0.0,0.0,0.0
4,Residential,2010,0.0,9.275,13.081,0.0,136.243,0.0,0.0,0.0,158.599,0.0,0.0,0.0,0.0
4,Residential,2011,0.0,9.981,13.798000000000002,0.0,132.142,0.0,0.0,0.0,155.922,0.0,0.0,0.0,0.0
4,Residential,2012,0.0,9.954,14.693999999999999,0.0,110.12100000000001,0.0,0.0,0.0,134.76999999999998,0.0,0.0,0.0,0.0
4,Residential,2013,0.0,9.981,15.898,0.0,144.087,0.0,0.0,0.0,169.968,0.0,0.0,0.0,0.0
4,Residential,2014,0.0,9.981,18.036,0.0,145.823,0.0,0.0,0.0,173.841,0.0,0.0,0.0,0.0
4,Residential,2015,0.0,9.981,19.256,0.0,129.237,0.0,0.0,0.0,158.476,0.0,0.0,0.0,0.0
4,Residential,2016,0.0,9.954,21.18,0.0,111.768,0.0,0.0,0.0,142.902,0.0,0.0,0.0,0.0
4,Residential,2017,0.0,9.981,23.5,0.0,108.27799999999999,0.0,0.0,0.0,141.76,0.0,0.0,0.0,0.0
4,Residential,2018,0.0,9.981,25.395,0.0,132.293,0.0,0.0,0.0,167.67,0.0,0.0,0.0,0.0
4,Residential,2019,0.0,9.981,27.733,0.0,137.498,0.0,0.0,0.0,175.212,0.0,0.0,0.0,0.0
4,Residential,2020,0.0,9.954,31.005,0.0,86.744,0.0,0.0,0.0,127.703,0.0,0.0,0.0,0.0
4,Residential,2021,0.0,9.981,34.727000000000004,0.0,86.738,0.0,0.0,0.0,131.445,0.0,0.0,0.0,0.0
4,Residential,2022,0.0,9.981,42.369,0.0,106.489,0.0,0.0,0.0,158.839,0.0,0.0,0.0,0.0
4,Residential,2023,0.0,9.981,50.604,0.0,113.507,0.0,0.0,0.0,174.092,0.0,0.0,0.0,0.0
4,Transportation,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1981,0.0,0.0,0.0,0.0,0.0,0.0,1.6949999999999998,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1982,0.0,0.0,0.0,0.0,0.0,0.0,4.609,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1983,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1984,0.0,0.0,0.0,0.0,0.0,0.0,10.372,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1985,0.0,0.0,0.0,0.0,0.0,0.0,12.536000000000001,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1986,0.0,0.0,0.0,0.0,0.0,0.0,14.477,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1987,0.0,0.0,0.0,0.0,0.0,0.0,16.655,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1988,0.0,0.0,0.0,0.0,0.0,0.0,16.872,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1989,0.0,0.0,0.0,0.0,0.0,0.0,17.163,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1990,0.0,0.0,0.0,0.0,0.0,0.0,15.23,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1991,0.0,0.0,0.0,0.0,0.0,0.0,17.667,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1992,0.0,0.0,0.0,0.0,0.0,0.0,20.044999999999998,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1993,0.0,0.0,0.0,0.0,0.0,0.0,27.750999999999998,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1994,0.0,0.0,0.0,0.0,0.0,0.0,30.543999999999997,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1995,0.0,0.0,0.0,0.0,0.0,0.0,34.462,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1996,0.0,0.0,0.0,0.0,0.0,0.0,22.232,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1997,0.0,0.0,0.0,0.0,0.0,0.0,30.833,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1998,0.0,0.0,0.0,0.0,0.0,0.0,32.67,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,1999,0.0,0.0,0.0,0.0,0.0,0.0,36.591,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,2000,0.0,0.0,0.0,0.0,0.0,0.0,39.28,0.0,0.0,0.0,0.0,0.0,0.0
4,Transportation,2001,0.0,0.0,0.0,0.0,0.0,0.0,39.248000000000005,0.0,0.0,0.0,0.0,0.0,0.412
4,Transportation,2002,0.0,0.0,0.0,0.0,0.0,0.0,53.536,0.0,0.0,0.0,0.0,0.0,0.42
4,Transportation,2003,0.0,0.0,0.0,0.0,0.0,0.0,65.935,0.0,0.0,0.0,0.0,0.0,0.496
4,Transportation,2004,0.0,0.0,0.0,0.0,0.0,0.0,75.465,0.0,0.0,0.0,0.0,0.0,0.8799999999999999
4,Transportation,2005,0.0,0.0,0.0,0.0,0.0,0.0,91.508,0.0,0.0,0.0,0.0,0.0,2.746
4,Transportation,2006,0.0,0.0,0.0,0.0,0.0,0.0,127.80799999999999,0.0,0.0,0.0,0.0,0.0,9.927
4,Transportation,2007,0.0,0.0,0.0,0.0,0.0,0.0,158.501,0.0,0.0,0.0,0.0,0.0,11.224
4,Transportation,2008,0.0,0.0,0.0,0.0,0.0,0.0,217.324,0.0,0.0,0.0,0.0,0.0,12.641
4,Transportation,2009,0.0,0.0,0.0,0.0,0.0,0.0,244.789,0.0,0.0,0.0,0.0,0.0,15.415
4,Transportation,2010,0.0,0.0,0.0,0.0,0.0,0.0,271.047,0.0,0.0,0.0,0.0,0.0,8.46
4,Transportation,2011,0.0,0.0,0.0,0.0,0.0,0.0,265.652,0.0,0.0,2.4,0.0,0.0,39.133
4,Transportation,2012,0.0,0.0,0.0,0.0,0.0,0.0,259.951,0.0,0.0,3.3339999999999996,0.0,0.0,23.295
4,Transportation,2013,0.0,0.0,0.0,0.0,0.0,0.0,275.111,0.0,0.0,15.696000000000002,0.0,0.0,61.91
4,Transportation,2014,0.0,0.0,0.0,0.0,0.0,0.0,281.80600000000004,0.0,0.0,9.955,0.615,0.0,51.128
4,Transportation,2015,0.0,0.0,0.0,0.0,0.0,0.0,279.637,0.0,0.0,14.190000000000001,0.505,0.0,48.117000000000004
4,Transportation,2016,0.0,0.0,0.0,0.0,0.0,0.0,290.235,0.0,0.0,16.396,0.955,0.0,77.343
4,Transportation,2017,0.0,0.0,0.0,0.0,0.0,0.0,293.883,0.0,0.0,15.23,0.889,0.0,64.009
4,Transportation,2018,0.0,0.0,0.0,0.0,0.0,0.0,291.553,0.0,0.0,17.463,1.051,0.0,62.397
4,Transportation,2019,0.0,0.0,0.0,0.0,0.0,0.0,298.139,0.0,0.0,29.479,1.217,0.0,55.195
4,Transportation,2020,0.0,0.0,0.0,0.0,0.0,0.0,258.898,0.0,0.0,29.394000000000002,0.849,0.0,62.549
4,Transportation,2021,0.0,0.0,0.0,0.0,0.0,0.0,292.592,0.0,0.0,49.455,3.577,0.0,57.315
4,Transportation,2022,0.0,0.0,0.0,0.0,0.0,0.0,284.223,0.0,0.0,61.911,8.227,0.0,56.223
4,Transportation,2023,0.0,0.0,0.0,0.0,0.0,0.0,287.148,0.0,0.0,97.34299999999999,10.91,0.0,63.471000000000004
